antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'writing_cat_υψηλό'}),"frozenset({'race/ethnicity_group D', 'reading_cat_υψηλό'})",0.208,0.06,0.051,0.24519230769230768,4.086538461538462,1.0,0.03852,1.2453503184713375,0.9536541889483067,0.23502304147465433,0.19701309328968902,0.5475961538461538
frozenset({'writing_cat_υψηλό'}),"frozenset({'test preparation course_completed', 'math_cat_υψηλό', 'reading_cat_υψηλό'})",0.208,0.072,0.061,0.2932692307692308,4.0731837606837615,1.0,0.046024,1.3130884353741499,0.9526411657559198,0.27853881278538817,0.23843667108753314,0.5702457264957266
"frozenset({'test preparation course_completed', 'math_cat_υψηλό', 'reading_cat_υψηλό'})",frozenset({'writing_cat_υψηλό'}),0.072,0.208,0.061,0.8472222222222223,4.0731837606837615,1.0,0.046024,5.184000000000004,0.8130299604296213,0.27853881278538817,0.8070987654320989,0.5702457264957266
"frozenset({'lunch_free/reduced', 'reading_cat_χαμηλό'})","frozenset({'math_cat_χαμηλό', 'gender_female', 'writing_cat_χαμηλό'})",0.139,0.099,0.056,0.4028776978417266,4.069471695370976,1.0,0.042239,1.5089036144578312,0.87603700016592,0.30769230769230765,0.3372671452183425,0.48426713174914615
"frozenset({'math_cat_χαμηλό', 'gender_female', 'writing_cat_χαμηλό'})","frozenset({'lunch_free/reduced', 'reading_cat_χαμηλό'})",0.099,0.139,0.056,0.5656565656565656,4.069471695370975,1.0,0.042239,1.9823023255813952,0.8371452354526716,0.30769230769230765,0.4955360809019345,0.48426713174914615
"frozenset({'writing_cat_χαμηλό', 'gender_female'})","frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'test preparation course_none'})",0.1,0.126,0.051,0.5099999999999999,4.047619047619047,1.0,0.0384,1.7836734693877547,0.8366013071895425,0.29142857142857137,0.43935926773455364,0.45738095238095233
"frozenset({'math_cat_χαμηλό', 'lunch_free/reduced', 'test preparation course_none'})","frozenset({'writing_cat_χαμηλό', 'gender_female'})",0.126,0.1,0.051,0.4047619047619047,4.047619047619047,1.0,0.0384,1.5119999999999998,0.8614887602638309,0.29142857142857137,0.33862433862433855,0.45738095238095233
frozenset({'writing_cat_υψηλό'}),"frozenset({'test preparation course_completed', 'math_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",0.208,0.063,0.053,0.2548076923076923,4.044566544566544,1.0,0.039896,1.2573935483870968,0.9504478749761769,0.24311926605504583,0.20470404728675803,0.5480387667887667
"frozenset({'test preparation course_completed', 'math_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'writing_cat_υψηλό'}),0.063,0.208,0.053,0.8412698412698413,4.044566544566544,1.0,0.039896,4.9896,0.8033668270876543,0.24311926605504583,0.7995831329164663,0.5480387667887667
"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό'})",frozenset({'writing_cat_υψηλό'}),0.131,0.208,0.11,0.8396946564885496,4.036993540810335,1.0,0.08275199999999999,4.9405714285714275,0.8656972486661785,0.480349344978166,0.7975942632431181,0.6842704051673517
frozenset({'writing_cat_υψηλό'}),"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό'})",0.208,0.131,0.11,0.5288461538461539,4.036993540810335,1.0,0.08275199999999999,1.8444081632653062,0.9498622589531679,0.480349344978166,0.45782066035230595,0.6842704051673517
"frozenset({'test preparation course_completed', 'math_cat_υψηλό', 'lunch_standard'})","frozenset({'writing_cat_υψηλό', 'reading_cat_υψηλό'})",0.071,0.185,0.053,0.7464788732394366,4.035020936429388,1.0,0.039865,3.214722222222222,0.8096553404959684,0.2610837438423645,0.6889311328091248,0.5164826798629616
"frozenset({'writing_cat_υψηλό', 'reading_cat_υψηλό'})","frozenset({'test preparation course_completed', 'math_cat_υψηλό', 'lunch_standard'})",0.185,0.071,0.053,0.2864864864864865,4.035020936429388,1.0,0.039865,1.3020075757575758,0.9229077439518463,0.2610837438423645,0.2319553137637099,0.5164826798629616
"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'writing_cat_υψηλό'}),0.118,0.208,0.099,0.8389830508474577,4.033572359843547,1.0,0.07445600000000001,4.918736842105266,0.8526993288898052,0.43612334801762126,0.7966957712720426,0.6574722946544981
frozenset({'writing_cat_υψηλό'}),"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",0.208,0.118,0.099,0.4759615384615385,4.0335723598435465,1.0,0.07445600000000001,1.6830825688073396,0.9495969799000102,0.43612334801762126,0.40585208442351306,0.6574722946544981
"frozenset({'math_cat_χαμηλό', 'reading_cat_χαμηλό'})","frozenset({'writing_cat_χαμηλό', 'lunch_free/reduced', 'gender_female'})",0.218,0.064,0.056,0.25688073394495414,4.013761467889909,1.0,0.042048,1.2595555555555555,0.9601753744976251,0.247787610619469,0.2060691601976006,0.5659403669724771
"frozenset({'writing_cat_χαμηλό', 'lunch_free/reduced', 'gender_female'})","frozenset({'math_cat_χαμηλό', 'reading_cat_χαμηλό'})",0.064,0.218,0.056,0.875,4.013761467889908,1.0,0.042048,6.256,0.8021978021978022,0.247787610619469,0.840153452685422,0.5659403669724771
"frozenset({'writing_cat_υψηλό', 'gender_female'})","frozenset({'test preparation course_none', 'reading_cat_υψηλό', 'lunch_standard'})",0.154,0.086,0.053,0.34415584415584416,4.001812141347026,1.0,0.039756,1.3936237623762375,0.8866586377626121,0.2834224598930481,0.28244621898888855,0.480217456961643
"frozenset({'test preparation course_none', 'reading_cat_υψηλό', 'lunch_standard'})","frozenset({'writing_cat_υψηλό', 'gender_female'})",0.086,0.154,0.053,0.6162790697674418,4.001812141347025,1.0,0.039756,2.2047272727272724,0.8206927872507328,0.2834224598930481,0.5464291604816097,0.480217456961643
frozenset({'writing_cat_υψηλό'}),"frozenset({'test preparation course_completed', 'reading_cat_υψηλό'})",0.208,0.125,0.104,0.5,4.0,1.0,0.078,1.75,0.946969696969697,0.45414847161572053,0.42857142857142855,0.6659999999999999
"frozenset({'test preparation course_completed', 'reading_cat_υψηλό'})",frozenset({'writing_cat_υψηλό'}),0.125,0.208,0.104,0.832,4.0,1.0,0.078,4.7142857142857135,0.8571428571428572,0.45414847161572053,0.7878787878787878,0.6659999999999999
"frozenset({'math_cat_χαμηλό', 'writing_cat_χαμηλό'})","frozenset({'lunch_free/reduced', 'gender_female', 'reading_cat_χαμηλό'})",0.23,0.061,0.056,0.2434782608695652,3.991446899501069,1.0,0.04197,1.241206896551724,0.9733302411873841,0.2382978723404255,0.19433254618697038,0.5807555238774056
"frozenset({'lunch_free/reduced', 'gender_female', 'reading_cat_χαμηλό'})","frozenset({'math_cat_χαμηλό', 'writing_cat_χαμηλό'})",0.061,0.23,0.056,0.9180327868852459,3.991446899501069,1.0,0.04197,9.394000000000002,0.7981515289821999,0.2382978723404255,0.8935490738769427,0.5807555238774056
"frozenset({'writing_cat_υψηλό', 'lunch_standard'})","frozenset({'gender_female', 'test preparation course_none', 'reading_cat_υψηλό'})",0.162,0.082,0.053,0.32716049382716045,3.98976211984342,1.0,0.039716,1.3643669724770642,0.8942225424415726,0.2774869109947644,0.26705936146749504,0.4867509786208972
"frozenset({'gender_female', 'test preparation course_none', 'reading_cat_υψηλό'})","frozenset({'writing_cat_υψηλό', 'lunch_standard'})",0.082,0.162,0.053,0.646341463414634,3.98976211984342,1.0,0.039716,2.3695172413793095,0.8162946520327208,0.2774869109947644,0.5779731067000407,0.4867509786208972
"frozenset({'reading_cat_υψηλό', 'lunch_standard'})","frozenset({'writing_cat_υψηλό', 'gender_female', 'test preparation course_none'})",0.182,0.073,0.053,0.29120879120879123,3.9891615234080993,1.0,0.039714,1.3078604651162793,0.9160400424412971,0.26237623762376233,0.23539243927593442,0.5086180942345326
"frozenset({'writing_cat_υψηλό', 'gender_female', 'test preparation course_none'})","frozenset({'reading_cat_υψηλό', 'lunch_standard'})",0.073,0.182,0.053,0.726027397260274,3.989161523408099,1.0,0.039714,2.9857000000000005,0.8083287537400012,0.26237623762376233,0.665070167799846,0.5086180942345326
"frozenset({'writing_cat_υψηλό', 'test preparation course_none'})","frozenset({'reading_cat_υψηλό', 'lunch_standard'})",0.091,0.182,0.066,0.7252747252747254,3.9850259630479417,1.0,0.049438,2.977520000000001,0.824049071573824,0.3188405797101449,0.6641500308981972,0.543956043956044
"frozenset({'reading_cat_υψηλό', 'lunch_standard'})","frozenset({'writing_cat_υψηλό', 'test preparation course_none'})",0.182,0.091,0.066,0.3626373626373627,3.9850259630479417,1.0,0.049438,1.426189655172414,0.9157220122990293,0.3188405797101449,0.2988309819992989,0.543956043956044
"frozenset({'gender_female', 'test preparation course_none', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'writing_cat_υψηλό'}),0.064,0.208,0.053,0.828125,3.9813701923076925,1.0,0.039688,4.6080000000000005,0.8000322528624417,0.24200913242009128,0.7829861111111112,0.5414663461538461
frozenset({'writing_cat_υψηλό'}),"frozenset({'gender_female', 'test preparation course_none', 'reading_cat_υψηλό', 'lunch_standard'})",0.208,0.064,0.053,0.2548076923076923,3.981370192307692,1.0,0.039688,1.2560516129032258,0.9454926624737946,0.24200913242009128,0.20385437212360288,0.5414663461538461
"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό'})","frozenset({'test preparation course_completed', 'writing_cat_υψηλό'})",0.131,0.117,0.061,0.46564885496183206,3.9799047432635217,1.0,0.045673,1.6524714285714286,0.8616084061197155,0.3262032085561497,0.3948458153588132,0.4935081881646767
"frozenset({'test preparation course_completed', 'writing_cat_υψηλό'})","frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό'})",0.117,0.131,0.061,0.5213675213675213,3.9799047432635213,1.0,0.045673,1.8155892857142855,0.8479475706885988,0.3262032085561497,0.4492146390880567,0.4935081881646767
"frozenset({'gender_female', 'reading_cat_υψηλό'})","frozenset({'writing_cat_υψηλό', 'lunch_standard'})",0.159,0.162,0.102,0.6415094339622641,3.95993477754484,1.0,0.07624199999999999,2.3375789473684208,0.8887878575925019,0.46575342465753417,0.5722069617688116,0.6355695317959469
"frozenset({'writing_cat_υψηλό', 'lunch_standard'})","frozenset({'gender_female', 'reading_cat_υψηλό'})",0.162,0.159,0.102,0.6296296296296295,3.9599347775448397,1.0,0.07624199999999999,2.2706999999999993,0.8919696756984415,0.46575342465753417,0.5596071695952789,0.6355695317959469
"frozenset({'test preparation course_completed', 'math_cat_υψηλό'})","frozenset({'writing_cat_υψηλό', 'reading_cat_υψηλό'})",0.084,0.185,0.061,0.7261904761904762,3.9253539253539254,1.0,0.04546,2.976521739130434,0.8135872288639129,0.2932692307692307,0.6640373940987438,0.527960102960103
"frozenset({'writing_cat_υψηλό', 'reading_cat_υψηλό'})","frozenset({'test preparation course_completed', 'math_cat_υψηλό'})",0.185,0.084,0.061,0.32972972972972975,3.9253539253539254,1.0,0.04546,1.3666129032258065,0.9144121492507292,0.2932692307692307,0.26826389708485776,0.527960102960103
frozenset({'math_cat_υψηλό'}),"frozenset({'writing_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",0.176,0.144,0.099,0.5625000000000001,3.906250000000001,1.0,0.07365600000000001,1.956571428571429,0.9029126213592233,0.4479638009049775,0.4889018691588786,0.6250000000000001
"frozenset({'writing_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'math_cat_υψηλό'}),0.144,0.176,0.099,0.6875000000000001,3.906250000000001,1.0,0.07365600000000001,2.6368000000000014,0.8691588785046731,0.4479638009049775,0.6207524271844661,0.6250000000000001
"frozenset({'test preparation course_completed', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'writing_cat_υψηλό'}),0.096,0.208,0.078,0.8125,3.90625,1.0,0.058032,4.224,0.8230088495575221,0.3451327433628319,0.7632575757575758,0.59375
frozenset({'writing_cat_υψηλό'}),"frozenset({'test preparation course_completed', 'reading_cat_υψηλό', 'lunch_standard'})",0.208,0.096,0.078,0.375,3.90625,1.0,0.058032,1.4464000000000001,0.9393939393939393,0.3451327433628319,0.3086283185840708,0.59375
"frozenset({'gender_female', 'reading_cat_χαμηλό'})","frozenset({'math_cat_χαμηλό', 'test preparation course_none', 'writing_cat_χαμηλό'})",0.098,0.183,0.07,0.7142857142857143,3.9032006245121003,1.0,0.052066,2.8595,0.8246119733924612,0.33175355450236965,0.6502885119776186,0.5483996877439501
"frozenset({'math_cat_χαμηλό', 'test preparation course_none', 'writing_cat_χαμηλό'})","frozenset({'gender_female', 'reading_cat_χαμηλό'})",0.183,0.098,0.07,0.38251366120218583,3.9032006245121003,1.0,0.052066,1.4607610619469027,0.9104039167686658,0.33175355450236965,0.3154253450135097,0.5483996877439501
"frozenset({'writing_cat_υψηλό', 'gender_female'})","frozenset({'test preparation course_none', 'reading_cat_υψηλό'})",0.154,0.11,0.066,0.4285714285714286,3.8961038961038965,1.0,0.049060000000000006,1.5575,0.8786446020488574,0.3333333333333333,0.35794542536115576,0.5142857142857142
"frozenset({'test preparation course_none', 'reading_cat_υψηλό'})","frozenset({'writing_cat_υψηλό', 'gender_female'})",0.11,0.154,0.066,0.6,3.896103896103896,1.0,0.049060000000000006,2.1149999999999998,0.8352059925093634,0.3333333333333333,0.5271867612293144,0.5142857142857142
"frozenset({'test preparation course_completed', 'math_cat_υψηλό'})","frozenset({'writing_cat_υψηλό', 'lunch_standard'})",0.084,0.162,0.053,0.6309523809523809,3.8947677836566723,1.0,0.039391999999999996,2.2707096774193545,0.8114031474005108,0.27461139896373055,0.5596090464825548,0.47905643738977066
"frozenset({'writing_cat_υψηλό', 'lunch_standard'})","frozenset({'test preparation course_completed', 'math_cat_υψηλό'})",0.162,0.084,0.053,0.32716049382716045,3.894767783656672,1.0,0.039391999999999996,1.3613944954128439,0.8869275453685775,0.27461139896373055,0.26545905439646333,0.47905643738977066
"frozenset({'writing_cat_υψηλό', 'gender_female', 'lunch_standard'})","frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό'})",0.116,0.131,0.059,0.5086206896551724,3.8826006843906287,1.0,0.043803999999999996,1.7684912280701752,0.8398650203236444,0.31382978723404253,0.43454624816475534,0.47950118452224266
"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό'})","frozenset({'writing_cat_υψηλό', 'gender_female', 'lunch_standard'})",0.131,0.116,0.059,0.45038167938931295,3.8826006843906287,1.0,0.043803999999999996,1.6083888888888889,0.8543621150357902,0.31382978723404253,0.3782598183137024,0.47950118452224266
"frozenset({'gender_female', 'test preparation course_none', 'reading_cat_υψηλό'})",frozenset({'writing_cat_υψηλό'}),0.082,0.208,0.066,0.8048780487804879,3.8696060037523456,1.0,0.048944,4.059000000000001,0.8078167293853569,0.2946428571428572,0.7536338999753635,0.5610928705440901
frozenset({'writing_cat_υψηλό'}),"frozenset({'gender_female', 'test preparation course_none', 'reading_cat_υψηλό'})",0.208,0.082,0.066,0.31730769230769235,3.8696060037523456,1.0,0.048944,1.3446760563380282,0.9363330272421181,0.2946428571428572,0.25632646220881516,0.5610928705440901
"frozenset({'test preparation course_completed', 'writing_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'math_cat_υψηλό'}),0.078,0.176,0.053,0.6794871794871795,3.860722610722611,1.0,0.039272,2.5708800000000003,0.8036671714484509,0.26368159203980096,0.6110281304456062,0.4903117715617716
frozenset({'math_cat_υψηλό'}),"frozenset({'test preparation course_completed', 'writing_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",0.176,0.078,0.053,0.30113636363636365,3.8607226107226107,1.0,0.039272,1.3192845528455286,0.8992489466935336,0.26368159203980096,0.2420134095839085,0.4903117715617716
"frozenset({'gender_female', 'test preparation course_none', 'reading_cat_χαμηλό'})","frozenset({'math_cat_χαμηλό', 'writing_cat_χαμηλό'})",0.079,0.23,0.07,0.8860759493670887,3.852504127682994,1.0,0.05183,6.758888888888893,0.8039398169691327,0.29288702928870297,0.8520466874897256,0.5952118877270226
"frozenset({'math_cat_χαμηλό', 'writing_cat_χαμηλό'})","frozenset({'gender_female', 'test preparation course_none', 'reading_cat_χαμηλό'})",0.23,0.079,0.07,0.30434782608695654,3.852504127682994,1.0,0.05183,1.3239375,0.961595547309833,0.29288702928870297,0.24467733559930133,0.5952118877270226
"frozenset({'writing_cat_υψηλό', 'lunch_standard'})","frozenset({'test preparation course_completed', 'reading_cat_υψηλό'})",0.162,0.125,0.078,0.48148148148148145,3.8518518518518516,1.0,0.057749999999999996,1.6874999999999998,0.8835138608408298,0.3732057416267942,0.4074074074074074,0.5527407407407408
"frozenset({'test preparation course_completed', 'reading_cat_υψηλό'})","frozenset({'writing_cat_υψηλό', 'lunch_standard'})",0.125,0.162,0.078,0.624,3.8518518518518516,1.0,0.057749999999999996,2.228723404255319,0.846153846153846,0.3732057416267942,0.5513126491646778,0.5527407407407408
"frozenset({'writing_cat_υψηλό', 'gender_female', 'test preparation course_none'})",frozenset({'reading_cat_υψηλό'}),0.073,0.235,0.066,0.904109589041096,3.847274846983387,1.0,0.048845000000000006,7.977857142857148,0.7983557255401915,0.27272727272727276,0.8746530575700601,0.5924803264354416
